title,category,location,price_numeric,is_bungalow,is_villa,is_apartment,is_duplex,is_house,is_land,has_parking,has_garden,has_bhk,is_furnished,is_modern,is_luxury,is_commercial,is_urgent
"Residential house on sale in Lainchaur, kathmandu",House,"Lainchaur, Kathmandu",43000000.0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
"House on sale in Bhaktpur, Balkot",House,"Balkot, Bhaktapur",29500000.0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
"Residential house on sale in Thadodhunga, Sanepa",House,"Thado Dhunga, Lalitpur",77500000.0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
"Beautiful house on sale in Sunakothi, Lalitpur",House,"Sunakothi, Lalitpur",42500000.0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
"Residential house for sale at Bhaisepati, Lalitpur",House,"Bhaisepati, Lalitpur",35000000.0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
"Attractive house on sale in Bagdol, Lalitpur",House,"Bagdol, Lalitpur",54000000.0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
Semi furnished residential house for sale at Budhanilkantha,House,"Budhanilkantha, Kathmandu",45000000.0,0,0,0,0,1,0,0,0,0,1,0,0,0,1
"Bungalow on sale in Pasikot, Budhanilkantha",House,"Pasikot, Kathmandu",38000000.0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
"Under construction house on sale in Bhangal, Budhanilkantha",House,"Bhangal , Kathmandu",29500000.0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
"Brand new house on sale in Baluwakhani, Kapan",House,"Baluwakhani, Kathmandu",34500000.0,0,0,0,0,1,0,0,0,0,0,1,0,0,1
"Newly built house on sale in Aakasedhara, Kapan",House,"Aakasedhara, Kathmandu",28500000.0,0,0,0,0,1,0,0,0,0,0,1,0,0,1
"Newly built house on sale in Katunje, Suryabinayak ",House,"Katunje, Bhaktapur",20500000.0,0,0,0,0,1,0,0,0,0,0,1,0,0,1
"Beautiful house for sale at Rudreshwor, Budhanilkantha",House,"Rudreshwor, Kathmandu",50000000.0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
Bungalow on sale in Golfutar Height,House,"Golfutar, Kathmandu",29000000.0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
"Attractive house for sale in Bhaisepati, Lalitpur",House,"Bhaisepati, Lalitpur",31000000.0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
"House on sale in Bauthali, Chandragiri",House,"Bauthali, Kathmandu",25000000.0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
Beautiful house on sale in Raniban,House,"Raniban, Kathmandu",31000000.0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
"Residential house on sale Goldhunga, Tarkeshwor",House,"Goldhunga, Kathmandu",29500000.0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
"Duplex house on sale in Tikathali, Imadol",House,"Tikathali, Lalitpur",29500000.0,0,0,0,1,1,0,0,0,0,0,0,0,0,1
"House on sale in land price near Maya Nursery, Kalopool",House,"Kalopool, Kathmandu",30000000.0,0,0,0,0,1,1,0,0,0,0,0,0,0,1
"House on sale in Civil Homes, Bhaisepati ",House,"Bhaisepati, Lalitpur",62500000.0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
Old house on sale land price in Mid Baneshwor Kathmandu,House,"Mid Baneshwor, Kathmandu",100000000.0,0,0,0,0,1,1,0,0,0,0,0,0,0,1
"Newly built houses on sale in Sitapaila, Kathmandu ",House,"Sitapaila, Kathmandu",31000000.0,0,0,0,0,1,0,0,0,0,0,1,0,0,1
"Residential house on sale in Nakhudole, Lalitpur",House,"Nakhudole, Lalitpur",29000000.0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
"Beautiful house for sale in Imadol, Lalitpur",House,"Imadol, Lalitpur",26000000.0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
"Duplex house on sale in Magargaun, Lalitpur",House,"Bhaisepati, Lalitpur",41000000.0,0,0,0,1,1,0,0,0,0,0,0,0,0,1
"Attractive house on sale in Mandikatar, Kathmandu",House,"Mandikatar, Kathmandu",44500000.0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
"Beautiful house on sale in Ekatabasti, Jyotinagar",House,"Jyotinagar, Kathmandu",31500000.0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
"Commercial house on sale in Tilingtar, Tokha",House,"Tilingtar, Kathmandu",45000000.0,0,0,0,0,1,0,0,0,0,0,0,0,1,1
"Commercial house on sale in Nayabazar, Kathmandu",House,"Naya Bazar, Kathmandu",50000000.0,0,0,0,0,1,0,0,0,0,0,0,0,1,1
"Beautiful house on sale in Checkpost, Chandragiri",House,"Chandragiri, Kathmandu",17500000.0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
"Beautiful house on sale in High Vision Colony, Chandragiri",House,"High Vision Colony, Kathmandu",26000000.0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
"Beautiful house on sale at Imadol, Lalitpur",House,"Imadol, Lalitpur",65000000.0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
"3 BHK house on sale in Bhaisepati, Lalitpur",House,"Bhaisepati, Lalitpur",38500000.0,0,0,0,0,1,0,0,0,1,0,0,0,0,1
"House for sale in Sitapaila, Nagarjun",House,"Sitapaila, Kathmandu",37500000.0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
Guthi house for sale in Nayabasti,House,"Naya Basti, Kathmandu",23500000.0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
"Residential house on sale in Pasikot, Budhanilkantha",House,"Budhanilkantha, Kathmandu",55000000.0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
"Beautiful house on sale in Upper Pasikot, Budhanilkantha",House,"Pasikot, Kathmandu",53500000.0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
Newly built bungalow on sale in Bhaisepati,House,"Bhaisepati, Lalitpur",50000000.0,1,0,0,0,0,0,0,0,0,0,1,0,0,1
"Beautiful house for sale in Kusunti, Lalitpur",House,"Kusunti, Lalitpur",115000000.0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
"House on sale in Syuchatar, Kathmandu",House,"Syuchatar, Kathmandu",32500000.0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
Luxurious bungalow on sale in Bhaisepati Aawas,House,"Bhaisepati, Lalitpur",170000000.0,1,0,0,0,0,0,0,0,0,0,0,1,0,1
"Villas for Sale at CG Village, Panauti",House,"Panauti, Kavrepalanchok",19500000.0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
"Premium Villas on Sale at CG Villas, Sunakothi",House,"Sunakothi, Lalitpur",35000000.0,0,1,0,0,0,0,0,0,0,0,0,1,0,1
"Ultra Luxurious Villas on Sale at Bhaisepati Heights, CG Properties ",House,"Bhaisepati, Lalitpur",41000000.0,0,1,0,0,0,0,0,0,0,0,0,1,0,1
"House for sale at Gahana Pokhari, Kathmandu",House,"Gahana Pokhari, Kathmandu",70000000.0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
"Villa for sale at Hattiban, Lalitpur",House,"Hattiban, Lalitpur",85000000.0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
"Luxurious house for sale in Tahachal, Chauni",House,"Tahachal, Kathmandu",190000000.0,0,0,0,0,1,0,0,0,0,0,0,1,0,1
"Residential house for sale at Bistachhap, Godawari",House,"Bistachhap, Lalitpur",22000000.0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
"Bungalow for sale at Bhimsengola, Katyani Temple",House,"Bhimsengola, Kathmandu",102000000.0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
"Bungalow for sale at Battisputali, Old Baneshwor",House,"Battisputali, Kathmandu",95000000.0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
"House for Sale at Kapan, Near Bhangal ",House,"Sundarbasti, Kathmandu",39000000.0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
"House on sale in Besigaun, Jorpati",House,"Besigaun, Kathmandu",27000000.0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
House for sale in Gokarna,House,"Gorkarneshwor, Kathmandu",13000000.0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
"Newly built bungalow for sale in Kusunti, Lalitpur",House,"Kusunti, Lalitpur",40500000.0,1,0,0,0,0,0,0,0,0,0,1,0,0,1
"House on sale at Khusibu, Nayabazar",House,"Khusibu, Kathmandu",32500000.0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
Brand new residential bungalow for sale in Pasikot,House,"Pasikot, Kathmandu",33000000.0,1,0,0,0,0,0,0,0,0,0,1,0,0,1
Newly built Bungalow for sale in Budhanilkantha,House,"Budhanilkantha, Kathmandu",62500000.0,1,0,0,0,0,0,0,0,0,0,1,0,0,1
"Beautiful house on sale in Baniyatar, Kathmandu",House,"Baniyatar, Kathmandu",20500000.0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
"Semi furnished house on sale in Bansbari, Kathmandu",House,"Bansbari, Kathmandu",50000000.0,0,0,0,0,1,0,0,0,0,1,0,0,0,1
"Semi furnished house on rent in Imadol, Lalitpur",House,"Imadol, Lalitpur",26000000.0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
"Semi bungalow house on sale in Imadol, Lalitpur",House,"Imadol, Lalitpur",23500000.0,1,0,0,0,1,0,0,0,0,0,0,0,0,1
"Semi furnished house on sale in Satdobato, Lalitpur",House,"Satdobato, Lalitpur",70000000.0,0,0,0,0,1,0,0,0,0,1,0,0,0,1
"Beautiful house on sale in Samakhusi, Tokha",House,"Samakhushi chowk, Kathmandu",29500000.0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
Attractive bungalow on sale in Budhanilkantha,House,"Budhanilkantha, Kathmandu",95000000.0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
"Beautiful house on sale in Gausala, Kathmandu",House,"Gaushala, Kathmandu",32500000.0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
"Residential house on sale in Bhimsengola, Kathmandu",House,"Bhimsengola, Kathmandu",73500000.0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
Newly built house on sale in Goldhunga Housing,House,"Goldhunga, Kathmandu",32000000.0,0,0,0,0,1,0,0,0,0,0,1,0,0,1
"Residential house for rent in Dhumbarahi, Kathmandu",House,"Dhumbarahi, Kathmandu",25000000.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"Beautiful bungalow on sale in Budhanilkantha, Kathmandu",House,"Budhanilkantha, Kathmandu",125000000.0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
"Semi furnished house on sale in Ganeshchowk, Budhanilkantha",House,"Ganesh Chowk, Kathmandu",32500000.0,0,0,0,0,1,0,0,0,0,1,0,0,0,1
Commercial Property for sale at Samakhusi,House,"Samakhusi, Kathmandu",160000000.0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
Residential house on sale at Ranibari,House,"Ranibari, Kathmandu",130000000.0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
"Beautiful house for sale in Rato Gumba, Nagarjun",House,"Nagarjun, Kathmandu",25000000.0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
"Commercial house on sale in Pepsicola, Kathmandu",House,"Pepsicola, Kathmandu",29000000.0,0,0,0,0,1,0,0,0,0,0,0,0,1,1
Residential Property for Sale in Sanepa,House,"Sanepa, Lalitpur",190000000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"Beautiful house for sale at Wasik, Budhanilkantha",House,"Wasik, Kathmandu",41000000.0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
Modern house for sale in Sukedhara,House,"Sukedhara, Kathmandu",45000000.0,0,0,0,0,1,0,0,0,0,0,1,0,0,1
"House for sale at Southern Heights Colony, Thaiba",House,"Thaiba, Lalitpur",50000000.0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
"Residential Bungalow for sale in Katunje, Bhaktapur",House,"Katunje, Bhaktapur",95000000.0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
"Residential house for sale at Subha Homes, Tokha",House,"Dhapasi, Kathmandu",47500000.0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
Commercial house for sale in Basundhara,House,"Basundhara, Kathmandu",87500000.0,0,0,0,0,1,0,0,0,0,0,0,0,1,1
Flat system house for sale in Bhaisepati,House,"Bhaisepati, Lalitpur",35000000.0,0,0,1,0,1,0,0,0,0,0,0,0,0,1
"House on sale at Narayantar, Jorpati",House,"Narayantar, Kathmandu",53500000.0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
"Newly built house on sale in Sukedhara Chowk, Kathmandu",House,"Sukedhara, Kathmandu",39000000.0,0,0,0,0,1,0,0,0,0,0,1,0,0,1
Residential house for sale in Ranibari,House,"Ranibari, Kathmandu",35000000.0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
"Beautiful house for sale in Goldhunga, Hariyali",House,"Goldhunga, Kathmandu",25000000.0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
"Magnificent house on sale in Bhisepati, Lalitpur",House,"Bhaisepati, Lalitpur",75000000.0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
"Under construction house for sale in Baluwakhani, Budhanilkantha",House,"Baluwakhani, Kathmandu",31500000.0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
"Newly built house on sale in  Kapan, Tenzingchowk",House,"Tenzing Chowk, Kathmandu",26500000.0,0,0,0,0,1,0,0,0,0,0,1,0,0,1
"Beautiful house on sale in Sukedhara, Kathmandu",House,"Sukedhara, Kathmandu",35000000.0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
Bungalow house for sale in Narayanthan,House,"Narayanthan , Kathmandu",55000000.0,1,0,0,0,1,0,0,0,0,0,0,0,0,1
Ful furnished house on sale at Rudreshwor Chowk,House,"Rudreshwor, Kathmandu",49000000.0,0,0,0,0,1,0,0,0,0,1,0,0,0,1
"Newly Built house on sale at Bafal, Kathmandu",House,"Bafal, Kathmandu",28500000.0,0,0,0,0,1,0,0,0,0,0,1,0,0,1
"Residential house for sale at Ichangunarayan, Nagarjun",House,"Ichangu Narayan, Kathmandu",21500000.0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
"House for sale at Basanti Chowk, Nagarjun",House,"Basanti Chowk, Kathmandu",22000000.0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
"Residential house for sale at Tindhara, Nagarjun",House,"Tindhara, Kathmandu",22000000.0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
"House for sale at Buddha Chowk, Nagarjun",House,"Buddha Chowk, Kathmandu",24000000.0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
Beautiful residential bungalow for sale in Bansbari,House,"Bansbari, Kathmandu",88000000.0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
"Residential house for sale in Hattigauda, Budhanilkantha",House,"Hattigaunda, Kathmandu",36500000.0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
Beautiful house on sale in Dholahiti Height,House,"Dhapakhel, Lalitpur",27000000.0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
Semi furnished houses on sale in Dholahiti Height,House,"Dholahiti, Lalitpur",33000000.0,0,0,0,0,1,0,0,0,0,1,0,0,0,1
"House on sale in Gwarko, Lalitpur",House,"Gwarko, Lalitpur",27000000.0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
"House for sale at Amarawati Awas, Chandragiri",House,"Matatirtha, Kathmandu",20000000.0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
Residential Bungalow for sale in Imadol,House,"Imadol, Lalitpur",36000000.0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
"House for sale in Sitapaila, Padma Colony",House,"Sitapaila, Kathmandu",27000000.0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
"Beautiful house on sale in Lalitpur, Bhaisepati",House,"Bhaisepati, Lalitpur",30000000.0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
"Attractive residential house on sale in Bhaisepati, Lalitpur",House,"Bhaisepati, Lalitpur",51000000.0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
New built house on sale in Kapan,House,"Kapan, Kathmandu",29800000.0,0,0,0,0,1,0,0,0,0,0,1,0,0,1
Residential Bungalow for sale in Mahalaxmisthan,House,"Mahalaxmisthan, Lalitpur",130000000.0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
"House on sale near Star Hotel, Budhanilkantha Height",House,"Budhanilkantha, Kathmandu",48000000.0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
"Bungalow on sale in Bhaisepati, Lalitpur",House,"Bhaisepati, Lalitpur",210000000.0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
Semi furnished house on sale in Imadol,House,"Imadol, Lalitpur",23500000.0,0,0,0,0,1,0,0,0,0,1,0,0,0,1
Flat system house for sale at Satdobato,House,"Satdobato, Lalitpur",70000000.0,0,0,1,0,1,0,0,0,0,0,0,0,0,1
"Residential house for sale at Syuchatar, Kathmandu",House,"Syuchatar, Kathmandu",25000000.0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
Beautiful residential house on sale in Budhanilkantha,House,"Budhanilkantha, Kathmandu",115000000.0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
"Residential house on sale in Bafal, Kathmandu",House,"Bafal, Kathmandu",28500000.0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
"Newly built House for sale at Civil Homes, Sitapaila",House,"Sitapaila, Kathmandu",27500000.0,0,0,0,0,1,0,0,0,0,0,1,0,0,1
"Beautiful Bungalow House for sale at Padma Colony, Sitapaila",House,"Sitapaila, Kathmandu",29500000.0,1,0,0,0,1,0,0,0,0,0,0,0,0,1
House on sale at Purano Naikap,House,"Purano Naikap, Kathmandu",48000000.0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
Newly built house on urgent sale at Battisputali,House,"Battisputali, Kathmandu",32000000.0,0,0,0,0,1,0,0,0,0,0,1,0,0,1
Beautiful house for sale in Sitapaila,House,"Sitapaila, Kathmandu",31500000.0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
"House for sale at Buddha chowk, Thulobharyang",House,"Thulobharyang, Kathmandu",15000000.0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
"House for sale at Jorpati, Gokarneshwor",House,"Jorpati, Kathmandu",23000000.0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
"House for sale at Nilbarahi, Madhyapur Thimi",House,"Nil Barahi Mandir, Bhaktapur",20000000.0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
House for sale at Balaju Height,House,"Balaju, Kathmandu",57500000.0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
House for sale at Ramkot,House,"Sitapaila, Kathmandu",12000000.0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
"Residential house on sale in Naikap, Kalanki",House,"Naikap, Kathmandu",20000000.0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
"Attractive house for sale in Machhapokhari, Kathmandu",House,"Machhapokhari, Kathmandu",30000000.0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
"Beautiful house on sale in Gothatar, Kathmandu",House,"Gothatar, Kathmandu",26800000.0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
"Brand new duplex house is on sale at Dhapakhel, Height",House,"Dhapakhel, Lalitpur",30000000.0,0,0,0,1,1,0,0,0,0,0,1,0,0,1
"House on sale at Simaltar, Budhanilkantha",House,"Simaltar, Kathmandu",95000000.0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
Commercial house on sale at Pepsicola,House,"Pepsicola, Kathmandu",50000000.0,0,0,0,0,1,0,0,0,0,0,0,0,1,1
Residential house on sale in Mandikatar Height,House,"Budhanilkantha, Kathmandu",53500000.0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
Beautiful house for sale in Satdobato,House,"Satdobato, Lalitpur",26000000.0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
"Newly built house on sale in Bafal, Kathmandu",House,"Bafal, Kathmandu",24000000.0,0,0,0,0,1,0,0,0,0,0,1,0,0,1
"Semi furnished house on rent in Maharajgunj, Losal",House,"Maharajgunj, Kathmandu",30000000.0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
House for sale in land price at Budhanilkantha,House,"Budhanilkantha, Kathmandu",46500000.0,0,0,0,0,1,1,0,0,0,0,0,0,0,1
Beautiful residential house for sale in Budhanilkantha,House,"Budhanilkantha, Kathmandu",36000000.0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
Residential house for sale at Manamaiju,House,"Manamaiju, Kathmandu",27500000.0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
"Residential House for sale at Grande Housing, Dhapasi",House,"Dhapasi, Kathmandu",42500000.0,0,0,0,0,1,0,0,0,0,0,0,1,0,1
House for sale in Balkumari,House,"Balkumari, Lalitpur",42500000.0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
Commercial house for rent at Maharajgunj,House,"Maharajgunj, Kathmandu",45000000.0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
Residential House on sale in Kadaghari,House,"Kadaghari, Kathmandu",27000000.0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
"Newly built house for sale near Grande Housing, Dhapasi",House,"Dhapasi, Kathmandu",28500000.0,0,0,0,0,1,0,0,0,0,0,1,1,0,1
"House on sale near Harmony Housing, Tokha",House,"Tokha, Kathmandu",29000000.0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
"Beautiful house for sale in Kantipur Colony, Nakhipot",House,"Nakhipot, Lalitpur",32000000.0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
Colony House for sale at Goldhunga Heights,House,"Goldhunga, Kathmandu",30000000.0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
"Newly built house is on sale Italitar, Budhanilkantha",House,"Italitar, Kathmandu",77500000.0,0,0,0,0,1,0,0,0,0,0,1,0,0,1
"Beautiful house for sale in Macchegaun, Chandragiri",House,"Machhe Gaun, Kathmandu",14000000.0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
"Beautiful house on sale in Imadol, Lalitpur",House,"Imadol, Lalitpur",16500000.0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
"Beautiful house on sale at Nakhipot, Lalitpur",House,"Nakhipot, Lalitpur",24000000.0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
"Residential house for sale in Chapali, Bhangal",House,"Chapali, Kathmandu",28000000.0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
"Semi furnished house on sale at Fulbari Colony, Budhanilkantha",House,"Phulbari Colony, Kathmandu",92000000.0,0,0,0,0,1,0,0,0,0,1,0,0,0,1
"Beautiful house on sale at Jarankhu, Kathmandu",House,"Jarankhu, Kathmandu",35000000.0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
"House for sale in land price at Koteshwor, Kathmandu",House,"Koteshwor, Kathmandu",27500000.0,0,0,0,0,1,1,0,0,0,0,0,0,0,1
"Bungalow house on sale at Hattigauda, Budhanilkantha",House,"Hattigaunda, Kathmandu",36500000.0,1,0,0,0,1,0,0,0,0,0,0,0,0,1
"Semi furnished house on sale in Hattigauda, Budhanilkantha",House,"Hattigaunda, Kathmandu",45000000.0,0,0,0,0,1,0,0,0,0,1,0,0,0,1
"House for sale in Matatirtha, Chandragiri",House,"Matatirtha, Kathmandu",20000000.0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
"Attractive residential house on sale in Balkhu, Kathmandu",House,"Balkhu, Kathmandu",72000000.0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
"Furnished House for rent near Basketball Court, Golfutar",House,"Golfutar, Kathmandu",25000000.0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
"House in Sale at Taukhel, Godawari ",House,"Taukhel, Lalitpur",30000000.0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
Fully furnished house for rent at Chhauni,House,"Chhauni, Kathmandu",26000000.0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
House on sale in land price at Mandikhatar,House,"Mandikhatar, Kathmandu",18500000.0,0,0,0,0,1,1,0,0,0,0,0,0,0,1
"Bungalow For Sale At Deuba Chowk, Budhanilkantha",House,"Deuwa chowk, Kathmandu",45000000.0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
"Semi Bungalow House On Sale At Hattigaunda, Budhanilkatha",House,"Hattigaunda, Kathmandu",45000000.0,1,0,0,0,1,0,0,0,0,0,0,0,0,1
"House for sale at Nakkhu, Bhaisepati",House,"Nakkhu, Lalitpur",39500000.0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
"House On Sale In Shanta Colony, Hepali Height",House,"Hepali Height, Kathmandu",45000000.0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
Residential house on sale at Bhadrabas,House,"Bhadrabas, Kathmandu",12500000.0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
Bungalow For Sale At Dhapasi Tokha,House,"Dhapasi, Kathmandu",41000000.0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
"House On Sale At Manjushree marga, Bhaisepati",House,"Bhaisepati, Lalitpur",38000000.0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
Semi Bungalow House On Sale At Dhapasi,House,"Dhapasi, Kathmandu",37500000.0,1,0,0,0,1,0,0,0,0,0,0,0,0,1
"Bungalow On Sale At Hattigaunda, Budhanilkantha",House,"Hattigaunda, Kathmandu",65000000.0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
"Beautiful bungalow for sale in Hattiban, Lalitpur",House,"Hattiban, Lalitpur",90000000.0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
Colony House for sale at Balkhu,House,"Balkhu, Lalitpur",24900000.000000004,0,0,0,0,1,0,0,0,0,0,0,0,0,1
"Residential house for sale in Changunarayan, Bhaktapur",House,"Bhaktapur, Bhaktapur",14000000.0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
"Residential House on sale in Rudreshwor, Budhanilkantha",House,"Rudreshwor, Kathmandu",59500000.0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
House for sale at Jarankhu,House,"Jarankhu, Kathmandu",35000000.0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
"House for sale at Kapan, Paiyutar",House,"Paiyuntar, Kathmandu",30000000.0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
"Residential house for sale in Budhanilkantha, Kathmandu",House,"Budhanilkantha, Kathmandu",50000000.0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
"Under construction house on sale at Ganesh Chowk, Budhanilkantha",House,"Ganesh Chowk, Kathmandu",45000000.0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
"Beautiful house on sale at Kalimati, Kathmandu",House,"Kalimati, Kathmandu",82000000.0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
House for sale at Kalikasthan,House,"Kalikasthan, Kathmandu",25000000.0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
"Newly built house on sale near Karuna Hospital, Budhanilkantha",House,"Budhanilkantha, Kathmandu",29800000.0,0,0,0,0,1,0,0,0,0,0,1,0,0,1
"Beautiful house for sale in Gurjudhara, Kalanki",House,"Gurjudhara, Kathmandu",19000000.0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
Flat system residential house on sale at Thulobharyang,House,"Thulobharyang, Kathmandu",29000000.0,0,0,1,0,1,0,0,0,0,0,0,0,0,1
"Beautiful house for sale in Bansbari, Kathmandu",House,"Bansbari, Kathmandu",96000000.0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
"Semi bungalow house for sale at Dhapasi Height, Kathmandu",House,"Dhapasi, Kathmandu",23000000.0,1,0,0,0,1,0,0,0,0,0,0,0,0,1
Residential house for sale at Bhadrabas,House,"Bhadrabas, Kathmandu",12500000.0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
