title,location,district_clean,category,price_numeric,land_area_sqft,bedrooms,bathrooms,price_per_sqft,bed_bath_ratio,is_bungalow,is_villa,mentions_bhk,source,tokens,tokens_text,num_tokens
"Under construction house for sale in Siddhartha Colony, Budhanilkantha","Siddhartha Colony, Kathmandu",Kathmandu,House,35000000.0,1026.75,6.0,6.0,34088.1421962503,0.9836065573770492,0,0,0,Kaggle (Valley),"['construction', 'house', 'sale', 'siddhartha', 'colony', 'budhanilkantha']",construction house sale siddhartha colony budhanilkantha,6
"Semi furnished house on sale at Narayanthan, Budhanilkantha","Narayanthan , Kathmandu",Kathmandu,House,42500000.0,1129.425,5.0,5.0,37629.76735949709,0.9803921568627452,0,0,0,Kaggle (Valley),"['semi', 'furnished', 'house', 'sale', 'narayanthan', 'budhanilkantha']",semi furnished house sale narayanthan budhanilkantha,6
"House on sale at Nakkhu, Bhaisepati","Nakkhu, Lalitpur",Lalitpur,House,53000000.0,1779.7,4.0,4.0,29780.30005057032,0.9756097560975612,0,0,0,Kaggle (Valley),"['house', 'sale', 'nakkhu', 'bhaisepati']",house sale nakkhu bhaisepati,4
"House for sale in Mangal Colony, Bhaisepati","Bhaisepati, Lalitpur",Lalitpur,House,40000000.0,1711.25,5.0,4.0,23374.72607742878,1.2195121951219514,0,0,0,Kaggle (Valley),"['house', 'sale', 'mangal', 'colony', 'bhaisepati']",house sale mangal colony bhaisepati,5
Luxurious Bungalow for sale in Bhaisepati,"Bhaisepati, Lalitpur",Lalitpur,House,150000000.0,2806.45,6.0,7.0,53448.30657948655,0.8450704225352114,1,0,0,Kaggle (Valley),"['luxurious', 'bungalow', 'sale', 'bhaisepati']",luxurious bungalow sale bhaisepati,4
"Residential house for sale in Hattigauda Chowk, Budhanilkantha","Hattigaunda, Kathmandu",Kathmandu,House,36500000.0,2121.9500000000003,5.0,5.0,17201.159311011095,0.9803921568627452,0,0,0,Kaggle (Valley),"['residential', 'house', 'sale', 'hattigauda', 'chowk', 'budhanilkantha']",residential house sale hattigauda chowk budhanilkantha,6
"Residential house on sale Near Medicity, Bhaisepati","Bhaisepati, Lalitpur",Lalitpur,House,39900000.0,1711.25,4.0,4.0,23316.28926223521,0.9756097560975612,0,0,0,Kaggle (Valley),"['residential', 'house', 'sale', 'near', 'medicity', 'bhaisepati']",residential house sale near medicity bhaisepati,6
Newly built residential house for sale in Budhanilkantha,"Sundarbasti, Kathmandu",Kathmandu,House,38500000.0,1437.45,6.0,5.0,26783.54029705381,1.1764705882352942,0,0,0,Kaggle (Valley),"['newly', 'built', 'residential', 'house', 'sale', 'budhanilkantha']",newly built residential house sale budhanilkantha,6
"Brand new semi bungalow house for sale in Sundarbasti, Budhanilkantha","Sundarbasti, Kathmandu",Kathmandu,House,38500000.0,1711.25,6.0,5.0,22498.1738495252,1.1764705882352942,1,0,0,Kaggle (Valley),"['brand', 'new', 'semi', 'bungalow', 'house', 'sale', 'sundarbasti', 'budhanilkantha']",brand new semi bungalow house sale sundarbasti budhanilkantha,8
"Premium Residential house for sale in Ramkot, Sitapaila","Sitapaila, Kathmandu",Kathmandu,House,67400000.0,3490.95,4.0,3.0,19307.06541199387,1.2903225806451613,0,0,0,Kaggle (Valley),"['premium', 'residential', 'house', 'sale', 'ramkot', 'sitapaila']",premium residential house sale ramkot sitapaila,6
"Beautiful house for sale in Kathmandu, Budhanilkantha","Budhanilkantha, Kathmandu",Kathmandu,House,110000000.0,5133.75,5.0,6.0,21426.832237643048,0.819672131147541,0,0,0,Kaggle (Valley),"['beautiful', 'house', 'sale', 'kathmandu', 'budhanilkantha']",beautiful house sale kathmandu budhanilkantha,5
"House for sale in Gothatar, Kathmandu","Gothatar, Kathmandu",Kathmandu,House,14000000.0,1095.2,2.0,1.0,12783.053323593864,1.818181818181818,0,0,0,Kaggle (Valley),"['house', 'sale', 'gothatar', 'kathmandu']",house sale gothatar kathmandu,4
"Residential house for sale in Ganeshthan, Gongabhu","Gongabu, Kathmandu",Kathmandu,House,31500000.0,1369.0,11.0,5.0,23009.49598246895,2.1568627450980395,0,0,0,Kaggle (Valley),"['residential', 'house', 'sale', 'ganeshthan', 'gongabhu']",residential house sale ganeshthan gongabhu,5
"Bungalow for sale near Wai Wai Factory, Bhaisepati","Bhaisepati, Lalitpur",Lalitpur,House,47500000.0,1437.45,5.0,4.0,33044.627639222235,1.2195121951219514,1,0,0,Kaggle (Valley),"['bungalow', 'sale', 'near', 'wai', 'wai', 'factory', 'bhaisepati']",bungalow sale near wai wai factory bhaisepati,7
"House on sale in Jarankhu, Tarkeshwor","Jarankhu, Kathmandu",Kathmandu,House,25000000.0,1369.0,5.0,3.0,18261.504747991235,1.6129032258064515,0,0,0,Kaggle (Valley),"['house', 'sale', 'jarankhu', 'tarkeshwor']",house sale jarankhu tarkeshwor,4
Residential Bungalow for sale at Dhapakhel,"Dhapakhel, Lalitpur",Lalitpur,House,18500000.0,1437.45,4.0,3.0,12870.01287001287,1.2903225806451613,1,0,0,Kaggle (Valley),"['residential', 'bungalow', 'sale', 'dhapakhel']",residential bungalow sale dhapakhel,4
"House for sale at Sudal, Changunarayan","Sudal, Bhaktapur",Bhaktapur,House,21000000.0,1129.425,10.0,3.0,18593.532107045623,3.225806451612903,0,0,0,Kaggle (Valley),"['house', 'sale', 'sudal', 'changunarayan']",house sale sudal changunarayan,4
"Residential house for sale in Khumaltar, Lalitpur","Khumaltar, Lalitpur",Lalitpur,House,35000000.0,2053.5,6.0,4.0,17044.07109812515,1.4634146341463417,0,0,0,Kaggle (Valley),"['residential', 'house', 'sale', 'khumaltar', 'lalitpur']",residential house sale khumaltar lalitpur,5
"Three houses for sale at Kantipur Colony, Nakhipot","Nakhipot, Lalitpur",Lalitpur,House,27500000.0,1369.0,4.0,4.0,20087.65522279036,0.9756097560975612,0,0,0,Kaggle (Valley),"['three', 'house', 'sale', 'kantipur', 'colony', 'nakhipot']",three house sale kantipur colony nakhipot,6
"House for sale in Aarubari, Gokarneshwor","Aarubari, Kathmandu",Kathmandu,House,19000000.0,1026.75,10.0,3.0,18504.99147796445,3.225806451612903,0,0,0,Kaggle (Valley),"['house', 'sale', 'aarubari', 'gokarneshwor']",house sale aarubari gokarneshwor,4
"House for sale in Baluwa, Gokarneshwar","Baluwa, Kathmandu",Kathmandu,House,19000000.0,1095.2,5.0,4.0,17348.42951059167,1.2195121951219514,0,0,0,Kaggle (Valley),"['house', 'sale', 'baluwa', 'gokarneshwar']",house sale baluwa gokarneshwar,4
"Brand new house on sale in Deuwa Chowk, Budhanilkantha","Deuwa chowk, Kathmandu",Kathmandu,House,52500000.0,2738.0,8.0,4.0,19174.579985390796,1.951219512195122,0,0,0,Kaggle (Valley),"['brand', 'new', 'house', 'sale', 'deuwa', 'chowk', 'budhanilkantha']",brand new house sale deuwa chowk budhanilkantha,7
"House for sale in Kalanki, Tinthana","Tinthana, Kathmandu",Kathmandu,House,19800000.0,1026.75,8.0,4.0,19284.149013878745,1.951219512195122,0,0,0,Kaggle (Valley),"['house', 'sale', 'kalanki', 'tinthana']",house sale kalanki tinthana,4
"Brand new bungalow for sale in Machhegaun, Kritipur","Machhegaun , Kathmandu",Kathmandu,House,45000000.0,2738.0,5.0,4.0,16435.35427319211,1.2195121951219514,1,0,0,Kaggle (Valley),"['brand', 'new', 'bungalow', 'sale', 'machhegaun', 'kritipur']",brand new bungalow sale machhegaun kritipur,6
"House for sale at Imadol, Kamalpokhari","Imadol, Lalitpur",Lalitpur,House,26500000.0,1095.2,4.0,4.0,24196.493791088385,0.9756097560975612,0,0,0,Kaggle (Valley),"['house', 'sale', 'imadol', 'kamalpokhari']",house sale imadol kamalpokhari,4
House for sale behind Satdobato Swimming Pool,"Satdobato, Lalitpur",Lalitpur,House,45000000.0,2087.725,6.0,3.0,21554.562981235555,1.9354838709677415,0,0,0,Kaggle (Valley),"['house', 'sale', 'behind', 'satdobato', 'swimming', 'pool']",house sale behind satdobato swimming pool,6
"Non furnished house for sale in Dhungedhara, Swoyambhu","Swoyambhu, Kathmandu",Kathmandu,House,110000000.0,3080.25,11.0,9.0,35711.38706273842,1.208791208791209,0,0,0,Kaggle (Valley),"['non', 'furnished', 'house', 'sale', 'dhungedhara', 'swoyambhu']",non furnished house sale dhungedhara swoyambhu,6
"Under construction house for sale in Imadol, Lalitpur ","Imadol, Lalitpur",Lalitpur,House,27500000.0,1095.2,6.0,1.0,25109.569028487946,5.454545454545454,0,0,0,Kaggle (Valley),"['construction', 'house', 'sale', 'imadol', 'lalitpur']",construction house sale imadol lalitpur,5
Semi furnished house for sale at Sinamangal,"Sinamangal, Kathmandu",Kathmandu,House,45000000.0,1779.7,5.0,5.0,25285.160420295553,0.9803921568627452,0,0,0,Kaggle (Valley),"['semi', 'furnished', 'house', 'sale', 'sinamangal']",semi furnished house sale sinamangal,5
Semi furnished house for sale in Khumaltar,"Khumaltar, Lalitpur",Lalitpur,House,42500000.0,1779.7,7.0,4.0,23880.42928583469,1.707317073170732,0,0,0,Kaggle (Valley),"['semi', 'furnished', 'house', 'sale', 'khumaltar']",semi furnished house sale khumaltar,5
"House for sale near Bhatbhateni, Radhe Radhe, Bhaktapur","Radhe Radhe, Bhaktapur",Bhaktapur,House,62500000.0,2738.0,6.0,3.0,22826.880934989043,1.9354838709677415,0,0,0,Kaggle (Valley),"['house', 'sale', 'near', 'bhatbhateni', 'radhe', 'radhe', 'bhaktapur']",house sale near bhatbhateni radhe radhe bhaktapur,7
"Attractive house for sale in Dhapakhel, Height","Dhapakhel, Lalitpur",Lalitpur,House,42000000.0,2806.45,4.0,3.0,14965.525842256233,1.2903225806451613,0,0,0,Kaggle (Valley),"['attractive', 'house', 'sale', 'dhapakhel', 'height']",attractive house sale dhapakhel height,5
"Beautiful house for sale in Chunikhel, Budhanilkantha","Chunikhel, Kathmandu",Kathmandu,House,15500000.0,1026.75,4.0,4.0,15096.17725833942,0.9756097560975612,0,0,0,Kaggle (Valley),"['beautiful', 'house', 'sale', 'chunikhel', 'budhanilkantha']",beautiful house sale chunikhel budhanilkantha,5
"Newly built house on sale in Kapan, Baluwakhani","Kapan, Kathmandu",Kathmandu,House,33500000.0,1369.0,5.0,4.0,24470.416362308253,1.2195121951219514,0,0,0,Kaggle (Valley),"['newly', 'built', 'house', 'sale', 'kapan', 'baluwakhani']",newly built house sale kapan baluwakhani,6
"Beautiful house for sale in Surya Darshan Height, Tokha ","SuryadaRs.han Height, Kathmandu",Kathmandu,House,32500000.0,1129.425,5.0,3.0,28775.704451380127,1.6129032258064515,0,0,0,Kaggle (Valley),"['beautiful', 'house', 'sale', 'surya', 'darshan', 'height', 'tokha']",beautiful house sale surya darshan height tokha,7
"Beautiful house for sale in Khumaltar, Dhapakhel","Dhapakhel, Lalitpur",Lalitpur,House,29000000.0,1026.75,3.0,3.0,28244.460676893108,0.9677419354838708,0,0,0,Kaggle (Valley),"['beautiful', 'house', 'sale', 'khumaltar', 'dhapakhel']",beautiful house sale khumaltar dhapakhel,5
Under construction house for sale in Budhanilkantha,"Budhanilkantha, Kathmandu",Kathmandu,House,32000000.0,1369.0,4.0,4.0,23374.72607742878,0.9756097560975612,0,0,0,Kaggle (Valley),"['construction', 'house', 'sale', 'budhanilkantha']",construction house sale budhanilkantha,4
"Beautiful house for sale in Kathmandu,  Budhanilkantha","Budhanilkantha, Kathmandu",Kathmandu,House,32500000.0,1403.225,5.0,4.0,23160.932851110836,1.2195121951219514,0,0,0,Kaggle (Valley),"['beautiful', 'house', 'sale', 'kathmandu', 'budhanilkantha']",beautiful house sale kathmandu budhanilkantha,5
"House on Sale in Sukedhara ,Only 300 meters from Ring Road","Sukedhara, Kathmandu",Kathmandu,House,49500000.0,1369.0,5.0,4.0,36157.77940102264,1.2195121951219514,0,0,0,Kaggle (Valley),"['house', 'sale', 'sukedhara', '300', 'meter', 'ring', 'road']",house sale sukedhara 300 meter ring road,7
Furnished House on sale at a gated colony of Bhaisepati,"Bhaisepati, Lalitpur",Lalitpur,House,55000000.0,1711.25,3.0,3.0,32140.248356464577,0.9677419354838708,0,0,0,Kaggle (Valley),"['furnished', 'house', 'sale', 'gated', 'colony', 'bhaisepati']",furnished house sale gated colony bhaisepati,6
Booking open for newly built houses at Budhanilkantha,"Budhanilkantha, Kathmandu",Kathmandu,House,42500000.0,1711.25,5.0,4.0,24835.64645726808,1.2195121951219514,0,0,0,Kaggle (Valley),"['booking', 'open', 'newly', 'built', 'house', 'budhanilkantha']",booking open newly built house budhanilkantha,6
Residential bungalow for sale at Sanepa,"Sanepa, Lalitpur",Lalitpur,House,77500000.0,3148.7,4.0,4.0,24613.33248642297,0.9756097560975612,1,0,0,Kaggle (Valley),"['residential', 'bungalow', 'sale', 'sanepa']",residential bungalow sale sanepa,4
Residential house for sale in Boharatar,"Boharatar, Kathmandu",Kathmandu,House,20000000.0,1026.75,5.0,2.0,19478.938397857317,2.380952380952381,0,0,0,Kaggle (Valley),"['residential', 'house', 'sale', 'boharatar']",residential house sale boharatar,4
"Semi furnished house on sale in Budhanilkantha, Kathmandu","Budhanilkantha, Kathmandu",Kathmandu,House,48000000.0,1369.0,6.0,5.0,35062.08911614317,1.1764705882352942,0,0,0,Kaggle (Valley),"['semi', 'furnished', 'house', 'sale', 'budhanilkantha', 'kathmandu']",semi furnished house sale budhanilkantha kathmandu,6
"House on sale at Gundu, Bhaktapur","Gundu, Bhaktapur",Bhaktapur,House,105000000.0,3422.5,5.0,4.0,30679.32797662527,1.2195121951219514,0,0,0,Kaggle (Valley),"['house', 'sale', 'gundu', 'bhaktapur']",house sale gundu bhaktapur,4
"Full furnished house for sale in Jhamsikhel, Lalitpur","Jhamsikhel, Lalitpur",Lalitpur,House,40000000.0,1026.75,4.0,4.0,38957.876795714634,0.9756097560975612,0,0,0,Kaggle (Valley),"['full', 'furnished', 'house', 'sale', 'jhamsikhel', 'lalitpur']",full furnished house sale jhamsikhel lalitpur,6
"House for sale in Kusunti, Ekantakuna","Ekantakuna, Lalitpur",Lalitpur,House,36000000.0,1711.25,6.0,3.0,21037.253469685904,1.9354838709677415,0,0,0,Kaggle (Valley),"['house', 'sale', 'kusunti', 'ekantakuna']",house sale kusunti ekantakuna,4
"Luxurious Villas available at Downtown Housing, Bhaisepati","Bhaisepati, Lalitpur",Lalitpur,House,36500000.0,1095.2,5.0,4.0,33327.246165084005,1.2195121951219514,0,1,0,Kaggle (Valley),"['luxurious', 'villa', 'available', 'downtown', 'housing', 'bhaisepati']",luxurious villa available downtown housing bhaisepati,6
"Bungalow house for sale at Grande Villa, Tokha","Grande Villa, Kathmandu",Kathmandu,House,53500000.0,1779.7,5.0,5.0,30061.246277462495,0.9803921568627452,1,1,0,Kaggle (Valley),"['bungalow', 'house', 'sale', 'grande', 'villa', 'tokha']",bungalow house sale grande villa tokha,6
Brand new residential bungalow house for sale at Budhanilkantha,"Budhanilkantha, Kathmandu",Kathmandu,House,50000000.0,1745.475,5.0,4.0,28645.49764390782,1.2195121951219514,1,0,0,Kaggle (Valley),"['brand', 'new', 'residential', 'bungalow', 'house', 'sale', 'budhanilkantha']",brand new residential bungalow house sale budhanilkantha,7
"Beautiful house for sale in Budhanilkantha, Kathmandu","Budhanilkantha, Kathmandu",Kathmandu,House,35000000.0,1095.2,6.0,6.0,31957.63330898466,0.9836065573770492,0,0,0,Kaggle (Valley),"['beautiful', 'house', 'sale', 'budhanilkantha', 'kathmandu']",beautiful house sale budhanilkantha kathmandu,5
"Residential house for sale in Saibu, Bhaisepati","Sainbu, Lalitpur",Lalitpur,House,30000000.0,1369.0,4.0,4.0,21913.80569758948,0.9756097560975612,0,0,0,Kaggle (Valley),"['residential', 'house', 'sale', 'saibu', 'bhaisepati']",residential house sale saibu bhaisepati,5
"Residential house for sale in Pepsicola, Kathmandu","Pepsicola, Kathmandu",Kathmandu,House,26000000.0,1026.75,8.0,4.0,25322.619917214513,1.951219512195122,0,0,0,Kaggle (Valley),"['residential', 'house', 'sale', 'pepsicola', 'kathmandu']",residential house sale pepsicola kathmandu,5
Booking open for under construction house at Thankot Checkpost,"Thankot, Kathmandu",Kathmandu,House,19500000.0,1095.2,5.0,4.0,17804.967129291454,1.2195121951219514,0,0,0,Kaggle (Valley),"['booking', 'open', 'construction', 'house', 'thankot', 'checkpost']",booking open construction house thankot checkpost,6
Commercial property for sale at Thamel,"Thamel, Kathmandu",Kathmandu,House,130000000.0,2053.5,5.0,4.0,63306.54979303627,1.2195121951219514,0,0,0,Kaggle (Valley),"['commercial', 'property', 'sale', 'thamel']",commercial property sale thamel,4
House on sale at Sanobharyang Housing,"Sanobharyang, Kathmandu",Kathmandu,House,45000000.0,1711.25,4.0,5.0,26296.566837107377,0.7843137254901962,0,0,0,Kaggle (Valley),"['house', 'sale', 'sanobharyang', 'housing']",house sale sanobharyang housing,4
Bungalow house for sale in Khusibu Townplanning,"Khusibu, Kathmandu",Kathmandu,House,105000000.0,2429.975,10.0,8.0,43210.321093838415,1.234567901234568,1,0,0,Kaggle (Valley),"['bungalow', 'house', 'sale', 'khusibu', 'townplanning']",bungalow house sale khusibu townplanning,5
Semi furnished bungalow for sale at Sukedhara,"Sukedhara, Kathmandu",Kathmandu,House,70000000.0,2395.75,4.0,3.0,29218.407596785975,1.2903225806451613,1,0,0,Kaggle (Valley),"['semi', 'furnished', 'bungalow', 'sale', 'sukedhara']",semi furnished bungalow sale sukedhara,5
"House on sale in Khadpu, Dhulikhel","Khadpu, Kavrepalanchok",Other_Outside_Valley,House,13500000.0,787.175,6.0,5.0,17149.934893765683,1.1764705882352942,0,0,0,Kaggle (Valley),"['house', 'sale', 'khadpu', 'dhulikhel']",house sale khadpu dhulikhel,4
Under Construction house on sale at Thulobharyang,"Thulobharyang, Kathmandu",Kathmandu,House,35000000.0,1026.75,5.0,4.0,34088.1421962503,1.2195121951219514,0,0,0,Kaggle (Valley),"['construction', 'house', 'sale', 'thulobharyang']",construction house sale thulobharyang,4
"Brand new house for sale in Imadol, Nayabasti","Imadol, Lalitpur",Lalitpur,House,20500000.0,752.95,4.0,4.0,27226.243442459658,0.9756097560975612,0,0,0,Kaggle (Valley),"['brand', 'new', 'house', 'sale', 'imadol', 'nayabasti']",brand new house sale imadol nayabasti,6
Full furnished house for sale in Thankot,"Thankot, Kathmandu",Kathmandu,House,30000000.0,1369.0,4.0,2.0,21913.80569758948,1.9047619047619049,0,0,0,Kaggle (Valley),"['full', 'furnished', 'house', 'sale', 'thankot']",full furnished house sale thankot,5
"Residential house on sale in Lazimpat, Kathmandu","Lazimpat, Kathmandu",Kathmandu,House,22500000.0,752.95,4.0,2.0,29882.462314894747,1.9047619047619049,0,0,0,Kaggle (Valley),"['residential', 'house', 'sale', 'lazimpat', 'kathmandu']",residential house sale lazimpat kathmandu,5
"Beautiful house for sale in Tokha, Kathmandu","Tokha, Kathmandu",Kathmandu,House,24000000.0,1026.75,5.0,3.0,23374.72607742878,1.6129032258064515,0,0,0,Kaggle (Valley),"['beautiful', 'house', 'sale', 'tokha', 'kathmandu']",beautiful house sale tokha kathmandu,5
"Residential house for sale at Ganesh Chowk, Budhanilkantha","Ganesh Chowk, Kathmandu",Kathmandu,House,65000000.0,2053.5,5.0,4.0,31653.274896518134,1.2195121951219514,0,0,0,Kaggle (Valley),"['residential', 'house', 'sale', 'ganesh', 'chowk', 'budhanilkantha']",residential house sale ganesh chowk budhanilkantha,6
"Beautiful house for sale in Checkpost, Chandragiri","Chandragiri, Kathmandu",Kathmandu,House,18500000.0,1095.2,8.0,4.0,16891.89189189189,1.951219512195122,0,0,0,Kaggle (Valley),"['beautiful', 'house', 'sale', 'checkpost', 'chandragiri']",beautiful house sale checkpost chandragiri,5
Full furnished house for sale in Maharajgunj,"Maharajgunj, Kathmandu",Kathmandu,House,90000000.0,4141.224999999999,5.0,4.0,21732.699865378,1.2195121951219514,0,0,0,Kaggle (Valley),"['full', 'furnished', 'house', 'sale', 'maharajgunj']",full furnished house sale maharajgunj,5
"Semi furnished house for sale in Khumaltar, Lalitpur","Khumaltar, Lalitpur",Lalitpur,House,40000000.0,1369.0,4.0,5.0,29218.407596785975,0.7843137254901962,0,0,0,Kaggle (Valley),"['semi', 'furnished', 'house', 'sale', 'khumaltar', 'lalitpur']",semi furnished house sale khumaltar lalitpur,6
"Beautiful house for sale in Kapan, Kathmandu","Kapan, Kathmandu",Kathmandu,House,16000000.0,1060.975,4.0,4.0,15080.468437050828,0.9756097560975612,0,0,0,Kaggle (Valley),"['beautiful', 'house', 'sale', 'kapan', 'kathmandu']",beautiful house sale kapan kathmandu,5
